image_name,image_size,file_type,created_time,undamaged,inference_time,total_execution_time,physical_core,total_core,system,processor,system_memory,system_memory_available,so_version,so_release,inference_engine,web_engine,processor_unit,docker,cloud
post_012_068.png,39423,image/png,2020-06-22 20:22:56.380 UTC,true,0.0019783973693847656,2020-06-22 20:23:00.483894 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_116.png,37892,image/png,2020-06-22 20:23:00.081 UTC,true,0.0023839473724365234,2020-06-22 20:23:00.501727 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_049_107.png,40927,image/png,2020-06-22 20:22:56.844 UTC,false,0.0017495155334472656,2020-06-22 20:23:00.513873 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_095.png,34327,image/png,2020-06-22 20:22:56.065 UTC,true,0.0035154819488525391,2020-06-22 20:23:00.534412 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_129.png,35245,image/png,2020-06-22 20:23:00.053 UTC,true,0.0063800811767578125,2020-06-22 20:23:00.537289 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_103.png,39657,image/png,2020-06-22 20:22:55.900 UTC,true,0.0019400119781494141,2020-06-22 20:23:00.541543 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_040_117.png,41953,image/png,2020-06-22 20:22:56.697 UTC,false,0.0038437843322753906,2020-06-22 20:23:00.551811 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_082.png,39689,image/png,2020-06-22 20:22:59.814 UTC,true,0.0051052570343017578,2020-06-22 20:23:00.552147 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_108.png,39523,image/png,2020-06-22 20:22:59.827 UTC,true,0.0028448104858398438,2020-06-22 20:23:00.552178 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_005_136.png,35464,image/png,2020-06-22 20:23:00.082 UTC,true,0.0059516429901123047,2020-06-22 20:23:00.558307 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_096.png,38081,image/png,2020-06-22 20:22:55.885 UTC,true,0.0062050819396972656,2020-06-22 20:23:00.562528 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_105.png,40082,image/png,2020-06-22 20:23:00.041 UTC,true,0.0048806667327880859,2020-06-22 20:23:00.566290 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_005_123.png,35209,image/png,2020-06-22 20:23:00.068 UTC,true,0.0061123371124267578,2020-06-22 20:23:00.569336 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_002_133.png,34457,image/png,2020-06-22 20:22:59.840 UTC,true,0.0043654441833496094,2020-06-22 20:23:00.580843 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_005_130.png,39571,image/png,2020-06-22 20:23:00.052 UTC,true,0.0038213729858398438,2020-06-22 20:23:00.581259 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_005_123.png,35209,image/png,2020-06-22 20:22:55.843 UTC,true,0.00189971923828125,2020-06-22 20:23:00.586989 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_002_134.png,31607,image/png,2020-06-22 20:22:59.836 UTC,true,0.0065801143646240234,2020-06-22 20:23:00.605372 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_101.png,38568,image/png,2020-06-22 20:22:59.811 UTC,true,0.004589080810546875,2020-06-22 20:23:00.606756 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_122.png,33591,image/png,2020-06-22 20:22:55.474 UTC,true,0.0033619403839111328,2020-06-22 20:23:00.608255 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_073.png,41863,image/png,2020-06-22 20:22:59.800 UTC,false,0.0038285255432128906,2020-06-22 20:23:00.617152 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_026_147.png,39884,image/png,2020-06-22 20:22:56.611 UTC,false,0.002460479736328125,2020-06-22 20:23:00.617245 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_104.png,33408,image/png,2020-06-22 20:23:00.069 UTC,true,0.0045685768127441406,2020-06-22 20:23:00.642110 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_137.png,39487,image/png,2020-06-22 20:22:55.487 UTC,true,0.0030484199523925781,2020-06-22 20:23:00.643051 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_117.png,38335,image/png,2020-06-22 20:23:00.206 UTC,true,0.0028944015502929688,2020-06-22 20:23:00.653386 UTC,4,8,Linux,x86_64,7.00GB,5.70GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_003_140.png,38404,image/png,2020-06-22 20:22:59.871 UTC,true,0.0046834945678710938,2020-06-22 20:23:00.664328 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_003_072.png,39794,image/png,2020-06-22 20:22:59.856 UTC,true,0.0023815631866455078,2020-06-22 20:23:00.688269 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_083.png,39929,image/png,2020-06-22 20:22:59.815 UTC,true,0.00824737548828125,2020-06-22 20:23:00.693575 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_095.png,37431,image/png,2020-06-22 20:22:59.887 UTC,true,0.0035495758056640625,2020-06-22 20:23:00.700477 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_010_106.png,43565,image/png,2020-06-22 20:22:56.312 UTC,true,0.0045721530914306641,2020-06-22 20:23:00.701048 UTC,4,8,Linux,x86_64,7.00GB,5.70GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_111.png,34790,image/png,2020-06-22 20:22:56.116 UTC,true,0.0038983821868896484,2020-06-22 20:23:00.708362 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_014_075.png,37417,image/png,2020-06-22 20:22:56.539 UTC,true,0.00202178955078125,2020-06-22 20:23:00.713850 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_009_063.png,41124,image/png,2020-06-22 20:22:56.209 UTC,true,0.0032923221588134766,2020-06-22 20:23:00.715227 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_011_108.png,37187,image/png,2020-06-22 20:22:56.342 UTC,true,0.0023100376129150391,2020-06-22 20:23:00.719506 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_085.png,39242,image/png,2020-06-22 20:23:00.284 UTC,true,0.0024225711822509766,2020-06-22 20:23:00.726589 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_008_056.png,30667,image/png,2020-06-22 20:22:56.136 UTC,true,0.0058779716491699219,2020-06-22 20:23:00.737917 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_127.png,40331,image/png,2020-06-22 20:23:00.257 UTC,true,0.0025696754455566406,2020-06-22 20:23:00.739748 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_009_070.png,39779,image/png,2020-06-22 20:22:56.350 UTC,true,0.0031473636627197266,2020-06-22 20:23:00.740394 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_011_129.png,31223,image/png,2020-06-22 20:22:56.373 UTC,true,0.0043628215789794922,2020-06-22 20:23:00.741552 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_106.png,38377,image/png,2020-06-22 20:23:00.326 UTC,true,0.0022430419921875,2020-06-22 20:23:00.749084 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_097.png,35897,image/png,2020-06-22 20:23:00.029 UTC,true,0.0029768943786621094,2020-06-22 20:23:00.754288 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_098.png,36787,image/png,2020-06-22 20:23:00.313 UTC,true,0.0020954608917236328,2020-06-22 20:23:00.768556 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_002_131.png,36786,image/png,2020-06-22 20:22:55.495 UTC,true,0.0039353370666503906,2020-06-22 20:23:00.781401 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_117.png,38335,image/png,2020-06-22 20:22:55.937 UTC,true,0.0031168460845947266,2020-06-22 20:23:00.786361 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_070.png,37984,image/png,2020-06-22 20:23:00.254 UTC,true,0.016439437866210938,2020-06-22 20:23:00.792472 UTC,4,8,Linux,x86_64,7.00GB,5.70GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_022_102.png,35980,image/png,2020-06-22 20:22:56.637 UTC,true,0.0031006336212158203,2020-06-22 20:23:00.799826 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_043_133.png,41048,image/png,2020-06-22 20:22:56.779 UTC,false,0.0029633045196533203,2020-06-22 20:23:00.817310 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_005_064.png,36565,image/png,2020-06-22 20:22:55.829 UTC,true,0.0018088817596435547,2020-06-22 20:23:00.827633 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_122.png,38496,image/png,2020-06-22 20:23:00.049 UTC,true,0.00500798225402832,2020-06-22 20:23:00.836726 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_090_101.png,39956,image/png,2020-06-22 20:22:57.917 UTC,false,0.0020036697387695312,2020-06-22 20:23:00.836872 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_132.png,37860,image/png,2020-06-22 20:22:55.815 UTC,true,0.0047748088836669922,2020-06-22 20:23:00.846361 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_123.png,36241,image/png,2020-06-22 20:23:00.344 UTC,true,0.0064289569854736328,2020-06-22 20:23:00.848618 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_109.png,39050,image/png,2020-06-22 20:22:56.136 UTC,true,0.0059735774993896484,2020-06-22 20:23:00.848740 UTC,4,8,Linux,x86_64,7.00GB,5.68GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_026_082.png,39276,image/png,2020-06-22 20:22:56.616 UTC,true,0.0038168430328369141,2020-06-22 20:23:00.859901 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_002_135.png,36772,image/png,2020-06-22 20:22:55.483 UTC,true,0.018357276916503906,2020-06-22 20:23:00.863906 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_013_077.png,35956,image/png,2020-06-22 20:22:56.473 UTC,true,0.0060558319091796875,2020-06-22 20:23:00.868177 UTC,4,8,Linux,x86_64,7.00GB,5.70GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_007_096.png,39493,image/png,2020-06-22 20:22:56.076 UTC,true,0.011245489120483398,2020-06-22 20:23:00.872460 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_009_061.png,39735,image/png,2020-06-22 20:23:00.375 UTC,true,0.0030035972595214844,2020-06-22 20:23:00.877882 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_070.png,36428,image/png,2020-06-22 20:23:00.088 UTC,true,0.0023818016052246094,2020-06-22 20:23:00.884565 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_001_101.png,38568,image/png,2020-06-22 20:22:55.472 UTC,true,0.00316619873046875,2020-06-22 20:23:00.890792 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_111.png,38176,image/png,2020-06-22 20:22:55.997 UTC,true,0.0022592544555664062,2020-06-22 20:23:00.893261 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_058_058.png,40219,image/png,2020-06-22 20:22:57.016 UTC,false,0.0065183639526367188,2020-06-22 20:23:00.900295 UTC,4,8,Linux,x86_64,7.00GB,5.67GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_004_140.png,37990,image/png,2020-06-22 20:23:00.058 UTC,true,0.0024783611297607422,2020-06-22 20:23:00.902454 UTC,4,8,Linux,x86_64,7.00GB,5.69GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
post_006_096.png,38081,image/png,2020-06-22 20:23:00.102 UTC,true,0.0026774406433105469,2020-06-22 20:23:00.905090 UTC,4,8,Linux,x86_64,7.00GB,5.66GB,#1 SMP Sat Jun 13 11:04:33 PDT 2020,4.19.112+,openvino,FastApi,CPU,true,true
